ElectDist,cvap
39016,1693.4233145564795
39017,689.5681598782539
39018,2290.9839734932193
39019,850.9811274834276
39020,150.8482171557102
39021,151.55064582824707
39022,373.7525745630264
39023,1563.7052782249414
39024,1041.7933754476253
39025,1646.9108678461516
39026,910.8749885308688
39027,1230.924180137008
39028,396.0338468551636
39029,808.6500224650174
39030,1203.702928974249
39031,1113.808480721774
39032,852.6284776097131
39033,1481.599120614923
39034,1250.9064567387104
39035,1101.993938460946
39036,152.63314675539732
39037,856.9122877315974
39038,501.20068341914583
39039,12.339684267062694
39040,248.75504211695707
39041,620.9837682576583
39042,168.47605618089437
39043,1733.3003359397878
39044,876.6144416481256
39045,755.4611116779048
39046,796.5910384654999
39047,718.9753166213632
39048,998.2755057089294
39049,590.3306790739298
39050,119.6299535036087
39051,378.3501423597336
39052,1520.3779292394565
39053,1019.2293076513948
39054,1218.0879054222555
39055,630.6541713074724
39056,887.1493533780268
40001,1570.102283526008
40002,1400.9649820977277
40003,1617.30768545717
40004,1210.1884483332262
40005,1380.90243373507
40006,1243.9294577498656
40007,1234.3055887520313
40008,655.6712089404464
40009,1216.7899035215378
40010,8.746404534671456
40011,165.2854990706155
40012,225.97108889378705
40013,1786.3790667541325
40014,1359.679217606783
40015,581.1365826425645
40016,1293.10698168046
40017,1087.435021724552
40018,607.7133182131009
40019,821.0496182033467
40020,774.540191218257
40021,1152.017366034959
40022,1770.4097523011376
40023,1273.0828257629491
40024,886.5962774514652
40025,1612.4137576620533
40026,1017.4351889079178
40027,1033.761674566168
40028,770.7361525669694
40029,998.8429808337729
40030,1191.396355057293
40031,1299.5882080082947
40032,2533.4691795094977
40033,819.4505376815796
40034,387.77143816649914
40035,554.4974178549032
40036,894.9161408171058
40037,1090.1456731722044
40038,980.9798945258171
40039,863.8958378568585
40040,1566.3064448535442
40041,975.5060967773
40042,655.5316006860486
40043,889.383113861084
40044,689.1854609282784
40045,554.8180589423052
40047,976.2858781218529
40048,1137.3237251115418
40049,686.1227970652216
40050,826.5599065274
40051,1555.3740479070261
40052,783.1209779990571
40053,1224.15979050094
40055,0.0
40056,1401.502997992386
40057,1206.9401262197644
40058,699.7331380844116
40059,943.4558641314507
40060,1019.5457257926464
41001,1163.941467240811
41002,997.4742525922918
41004,859.3059426248074
41005,1363.5967967286706
41006,1197.5103232355198
41007,831.6921696811914
41008,1236.3682049359104
41009,1629.8841643184423
41010,977.7792734512872
41011,314.8103082908729
41012,374.91979341208935
41013,164.13562055226362
41014,244.73337855514643
41015,260.0355132344801
41016,775.2248404850708
41017,1177.0355787673948
41018,1015.8408200799229
41019,173.42318933239213
41020,590.8751785279786
41021,1231.3781626144676
41022,246.7451962530613
41023,112.06710439920425
41024,148.999528773129
41025,266.8015815055412
41026,77.76344026947689
41027,716.4614841341972
41028,1100.5670974840011
41029,108.2842274047766
41030,905.0477901366149
41031,857.3587206123675
41032,1050.3522976477336
41034,563.2841142266208
41035,1126.956741379048
41036,1157.5567529336577
41037,1104.4928860229227
41038,893.518025620872
41039,1472.9854720471535
41040,1091.8433670660634
41041,1274.970290134661
41042,533.6295771064565
41043,1225.5251675282682
41044,428.7166825905442
41045,2016.0377215958342
41046,1365.604436300695
41047,874.639458656311
41048,477.9950066215153
41049,839.1536764693674
41050,1297.054912612171
41051,490.53763472966455
41052,729.8189558982849
41053,519.7993171891577
41054,1105.16931692439
41056,793.8444798611962
41057,773.4247712845071
41058,1162.9125714133365
41059,1149.8235789890368
41060,522.1381321670093
41061,1350.351816464442
41062,1683.1410323030057
41063,1066.7393867394117
41064,958.9767661785983
41065,391.031442171685
41066,928.0558235417044
41067,932.0318069974951
41068,821.8193734205515
41069,824.0931193504937
41070,1726.4947860328596
41071,1331.3185066915066
41072,844.5232632231584
41073,754.0361149016453
41074,1166.5536914393306
41075,1462.5498785643858
41076,1315.638580219363
41077,758.5252448618412
41078,803.8604390770197
41079,1658.5445308709438
41080,233.31808017141103
41081,563.0397767052054
41082,1567.0249028276658
41083,1874.0652873964377
41084,1769.8266601994153
41085,624.2012303644663
41086,1343.4808679224361
41087,710.7984839550445
41088,1377.1320114082207
41089,519.4523798683781
41091,726.8380923657742
41092,1094.8219606280327
41095,619.832797193095
41096,623.5651298463345
41097,588.6066321483052
41098,747.5295574337815
41099,68.37021001428366
42001,207.1510719358921
42002,706.5534768331262
42003,682.2492943704128
42004,1043.4878712415664
42005,560.0854118697289
42006,1723.3387016759145
42007,896.136532080549
42008,849.6575553705834
42009,1022.4636986016999
42010,1586.244342750373
42011,1151.7072595506907
42012,1117.604954378196
42013,979.1120148186283
42014,1177.690309302885
42015,806.2321394781702
42016,689.3582875232244
42017,391.4745719104606
42018,1419.6803749588983
42019,628.8721628636122
42020,620.2011757045984
42021,1168.9723194052917
42022,883.606637936796
42023,460.9925116226077
42025,524.9535799026489
42026,829.5266861865302
42027,1318.182363800826
42028,1336.4387452477715
42029,1037.561315639955
42030,1503.6102428328766
42031,565.0413392369417
42032,254.50311841687213
42033,135.82265156254513
42034,1795.7470545497472
42035,1352.9300393181595
42036,757.7567104622722
42038,1165.137571650111
42039,780.5278216006907
42040,1076.7666898926338
42041,1138.931758504657
42042,1145.6810239650167
42043,1229.5066113240016
42044,1113.3029525975196
42045,1430.8811064723166
42046,1437.7048042616684
42047,825.2535805336465
42048,1146.4579940249982
42049,1227.6292357100174
42050,1209.3021711242784
42051,519.0508005619049
42053,1305.6739906072617
42054,480.01129009732625
42055,588.8662311136723
42056,1372.9314843450366
42057,756.731357127428
42058,801.3714007809758
42059,347.5821618523387
42060,339.623304669396
42061,949.1980902627295
42062,1036.9100569612062
42063,1366.9836074084553
42064,1362.8024896904826
42065,628.7707431788476
42066,891.6064637698705
42067,652.6518439054489
42068,1358.455176522819
42069,461.3980302075544
42070,1111.4554409560214
42071,1187.9795220828753
42072,1510.8223853744867
42073,877.6082699826188
42074,1045.835855603218
42075,1362.527346928709
42076,686.7536045908928
42077,2691.5104705358053
42078,762.6537712627363
42079,1109.262567607192
42080,1030.2397402549439
42082,151.7172497319919
43001,926.0976628757785
43002,587.0842676576295
43003,1273.1642164036477
43004,1414.9333436076317
43005,738.4198650438339
43006,1025.5124743653842
43007,948.7285935727405
43008,981.1048228006663
43009,669.6240288764238
43010,498.6519738584757
43011,1578.0312575574683
43012,1009.6831245205415
43013,927.1363952465533
43014,911.1084428444761
43015,1168.213484954268
43016,583.255730509758
43017,1212.5841203363143
43018,454.71185603603243
43019,621.922619342804
43020,1191.3338098785016
43021,1120.79284780573
43022,1036.8150297910845
43023,836.4764277637005
43024,734.7589578143836
43025,954.0078008445305
43026,1735.2985351797618
43027,1223.3510605096817
43028,2355.8718545379347
43029,880.2512113004923
43030,1178.3250098900287
43031,731.2751546502113
43032,1476.9303742468105
43033,900.7287325381049
43034,522.3775338160948
43035,1281.5739296362117
43036,565.6123801341032
43037,1699.203879086339
43038,674.2708127162049
43039,1177.2432317838798
43040,863.0622951966162
43041,977.2880269418879
43042,1497.716676114671
43043,1212.7763952420237
43044,862.8187790548955
43045,1365.2820093431897
43046,909.813455833671
43047,861.6426640113505
43048,433.78591912980744
43049,529.1188499912835
43050,2323.4711618160536
43051,743.4665299729824
43052,1011.9676913286071
43053,2403.6721622205546
43054,1044.2384579515322
43055,1283.6561727143035
43056,550.8027418671649
43057,1121.0284407138824
43058,1155.6880410671474
43059,1442.1001733030685
43060,782.8901525393179
43061,995.8044520157745
43062,1184.6711793358304
43063,786.7315236752338
43064,894.8974677832264
43065,1024.4156211614609
43066,1749.5837700723364
43067,1854.6173804008936
43068,1452.6200774271003
43069,757.9556090415153
43070,791.004178321912
43071,870.9704146092295
43072,557.9775166511536
43073,1563.5242970866238
43074,1395.653370884485
43075,1318.0968387424946
43076,823.6354376311165
43077,679.3545907379863
43078,895.8548690097482
43079,568.5878289533507
43080,668.3117641841902
43081,633.1911390643891
43082,672.5069007277505
43083,473.6974233388901
43084,938.7758442705885
43085,1145.7180584073067
43086,490.266749669362
43087,1013.0476081900661
44001,1145.51294915983
44002,1178.4641043041693
44003,1260.3722641226925
44004,879.8943303956534
44005,818.542266333016
44006,1182.6767031103373
44007,506.06478221418126
44008,530.965826511383
44009,924.4785777204919
44010,872.0530138227211
44011,536.1134211979954
44012,166.27427649497986
44013,882.6210491731763
44014,1496.4395393580198
44015,863.1603830494051
44016,708.2185241104436
44017,592.5090576410294
44018,917.634338015192
44019,1488.653382682111
44020,1160.9244518165801
44021,238.97110336336368
44022,64.48577331379056
44023,1185.988346412778
44024,935.2474633408342
44027,1333.5067400364042
44028,829.8349933855576
44029,892.5190839320421
44030,671.9033787777472
44031,1404.325101215219
44032,486.9965897702315
44033,916.6869347393513
44034,636.0782677158713
44035,1513.2436963617802
44036,496.207761958416
44037,616.7631811240428
44038,880.2847497165203
44039,699.1156678382731
44040,265.5142223326304
44041,788.2757365554571
44042,1403.0610278844922
44043,1404.6341413970085
44044,615.394205140245
44045,1411.59055652989
44046,472.0860292163131
44047,264.5294375475986
44048,866.4665746981011
44049,581.7687427590223
44050,935.6787963062525
44051,1264.0000043265006
44052,1027.9479789552427
44053,1038.405558926734
44054,964.0395278185606
44055,737.9611231386662
44056,578.254133629723
44057,1145.6595592895953
44058,1079.122587828533
44059,881.01482629776
44060,1351.8025181134299
44061,303.50295662415186
44062,772.2486333847046
44063,707.883117323413
44064,448.78297090530396
44065,1033.540290180608
44066,1355.9214401394129
44067,856.752429567813
44068,805.4864938340675
44069,786.997115192023
44070,801.9480384437868
44071,812.3399314310021
44072,1004.7577246427536
44073,1139.5572527010797
44074,767.263271940896
44075,1333.4568196009934
44076,1004.1728979644206
44077,1140.5120294533633
44078,1005.6526535836257
44079,1161.692045584321
44080,982.5589245602534
44081,1398.4057614694636
44082,897.061290664421
44083,1596.7763579095713
44084,908.4810879046379
44085,840.5107248790376
44086,726.6085214920578
44087,1518.041640818119
44088,887.4423420876265
44089,759.8791675567627
44090,316.99987161819735
44091,39.303767700870594
44092,0.5567139528050538
44093,122.10262386526247
45001,1111.9402782343307
45002,1393.0752103143204
45003,1496.1580479410206
45004,1099.7548927515745
45005,1337.7311516850625
45006,1283.8885584366567
45007,211.31018167112495
45008,828.4038383640421
45009,1164.6358550173597
45010,623.9069462347219
45011,1606.5006440896368
45012,1167.888605016811
45013,1146.6718888735627
45014,634.1344733339214
45015,495.01069411124433
45016,1137.550356758034
45017,1188.572120231479
45018,255.31972813606262
45019,943.3873833663296
45020,1527.8336410091215
45021,1554.360844912268
45022,1650.6320398635917
45023,927.3848601320014
45024,928.104604411466
45025,642.9179902991407
45026,1571.1795501671556
45027,1153.7529241368175
45028,942.1799960590237
45029,1115.337564960662
45030,853.8774984776974
45031,1542.939758145538
45032,1035.1190272560186
45033,1568.4015229899624
45034,1022.500402302404
45035,1947.4089114635103
45036,974.3023618841966
45037,1126.1028622502752
45038,1715.9213425370522
45039,132.61020857095718
45040,1398.163225377668
45041,624.3316983274259
45042,1208.2099329791326
45043,1422.7718839105971
45044,2620.2861169631888
45045,1312.3409226371427
45046,686.1849917756289
45047,154.15472330804914
45049,189.28519319890265
45051,1355.400036238134
45052,396.03869338247847
45053,714.443143889308
45054,1103.1624528823015
45055,217.02668833732605
45056,1026.1229630818748
45057,693.1898150886907
45058,1642.8011838119355
45059,707.1099644044289
45060,1108.767939453986
45061,751.9249588251114
45062,1173.535984251701
45063,1241.5222323915496
45064,1345.4334882971207
45065,815.9169071614742
45066,869.3443879717281
45067,1255.141301514235
45068,1133.3868353047224
45070,660.512272298336
45071,1028.848688095808
45073,1017.2068642339715
45074,2249.26970870718
45075,1007.360374504642
45076,1254.6930666525957
45077,659.6178558366025
45078,1311.4508371949196
46001,1723.9670788049698
46002,676.4525847871171
46003,1021.0390404470306
46004,785.581790950655
46005,646.6425257027149
46007,1110.2387975479544
46008,1171.5416344992018
46009,843.1886449695554
46010,503.5139262618746
46011,1102.8028878271266
46013,595.3114950204418
46014,1036.3974663768072
46015,1244.8182335910387
46016,4552.35483067449
46017,813.484832571703
46018,730.4703845530748
46019,1766.7837122828178
46020,1402.35931381971
46021,638.5952155888081
46022,617.4904321097576
46023,632.2517020605045
46024,887.1558183229283
46025,457.17402879230247
46026,753.4139071293175
46027,245.2300710491836
46028,802.1541959619576
46029,1391.2449602633715
46030,1051.4540168344975
46031,1166.482378512621
46032,990.4100167442524
46033,886.1605808739411
46034,1186.8510187095958
46035,1707.363920039984
46036,1520.110537008209
46037,1970.3270542882747
46038,1062.7034560739994
46039,891.7734511345625
46040,812.1039544418454
46041,867.4375857114792
46042,1103.6668592596216
46043,807.6106017048517
46044,1351.928374350071
46045,1022.3516812250018
46046,1087.9479171603662
46047,1404.1987926959991
46048,1143.1231289952993
46049,1087.0698260110826
46050,1208.3870155215263
46051,1171.1917856154544
46052,363.22140236059437
46053,1448.6523113001042
46054,1324.041641446086
46055,1863.9962895086644
46056,958.2369972107784
46057,893.9068006099262
46058,1160.8804089277983
46059,1062.191147863865
46060,756.0524146003368
46061,981.4166965931739
46062,879.5875620280038
46063,1570.87603040601
46064,919.7752567902207
46065,924.8393428251147
46066,1454.593583028593
46067,1242.5196412737923
46068,1896.4104848954964
46069,1202.6905305366906
46070,1334.1192431243342
46071,1297.5602972730717
46072,2238.348757257027
46073,817.7522131114658
46074,633.3556885057571
46075,850.414530903101
46076,713.0445942818342
46077,1263.5471146187742
46078,942.3596962839365
46079,1223.6373941207953
46080,1099.9775268430303
46081,650.4818146914029
46082,2713.105685467366
47001,956.3683840625544
47002,1273.1684659029138
47003,941.7362191081047
47004,456.54026711466184
47005,1122.5746812772163
47006,1710.0000142962735
47007,1664.4521913750114
47008,1447.0209626797437
47009,1567.1795115108305
47010,345.81339700024245
47011,936.2796856570518
47012,1396.8945821622576
47013,1590.707792957971
47014,1342.9977279603481
47015,1177.768533290443
47016,1113.9554901760482
47017,1912.4556947610147
47018,1231.344528289358
47019,395.28890407344176
47020,1193.582913038037
47021,1390.1160593695768
47022,1030.2581107061148
47023,1548.1113332634588
47024,1156.624591581492
47025,1470.933284289195
47026,1119.912271238469
47027,1596.1551864795017
47028,1279.78051430863
47029,1343.0660121905944
47030,664.5783276110888
47031,1324.3482502815314
47032,263.44732910285313
47033,764.6519173452201
47034,818.9706924557686
47035,48.751655925924695
47036,988.7294434968662
47037,955.6018020326301
47038,292.3012940734625
47039,836.3244758066452
47040,275.98865848817576
47041,440.8436124867169
47042,565.3951057716861
47043,1639.5707650065376
47044,1403.6233579069376
47045,1611.8575920760632
47046,1391.0875389472885
47047,1455.2131463030453
47048,974.0998227528722
47049,1293.0028161358296
47050,1432.2913033962534
47051,1283.1441138188957
47052,950.8107388019562
47053,607.4534260662185
47054,449.29093406458287
47055,2099.247241537698
47056,589.392792226786
47057,335.59571985821566
47058,198.8626572713256
47059,414.56965551525354
47060,497.8428968007715
47061,678.0436716776954
47062,867.9384215642337
47063,1172.1132230758667
47064,1125.2405975722147
47065,1403.086534003582
47066,612.2755252122879
47067,528.7434481466493
47068,134.1119836308062
47069,751.5744946834608
47070,1332.0088141695476
47071,979.6473645907791
47072,631.9957698360085
47073,12.681995083577931
47074,3.4972981782630086
48001,255.31764435768127
48002,320.9097574079922
48003,1056.3605962195368
48004,1011.902593309194
48005,991.3694861233234
48006,1111.9825344085693
48007,948.4544033902055
48008,370.7624296697036
48009,1199.401518356678
48010,844.189701884985
48011,693.1669753325282
48012,783.4606856630626
48013,1337.6246483922157
48014,1848.0636639079107
48015,988.6668955827483
48016,1166.024487286806
48017,705.4342186500618
48018,1167.0921690165997
48019,1238.3162279315802
48020,725.8054185788745
48021,1375.859259550269
48022,1133.0148106217384
48023,1596.783237745378
48024,1176.7951049299813
48025,796.5561854023169
48026,942.1383300572634
48028,1281.120443148097
48031,423.8313715566569
48032,1026.4623717172278
48033,1027.1461819913802
48034,650.0879195929182
48036,1127.4547403645095
48038,870.0182163659255
48039,778.4365631902167
48040,1108.8880223200704
48041,495.0001931651984
48042,975.7431213648156
48043,1237.996179887461
48044,1564.242539127823
48045,795.1351068352849
48046,299.2567989250441
48047,1207.5365344296422
48048,1308.143928118857
48049,256.1342392285918
48050,939.2330371066208
48051,747.1531122268559
48052,975.0155059050176
48053,102.44118298263018
48054,1317.1148002965283
48055,1430.036954979597
48056,1128.4340584696824
48057,377.1857996579238
48058,766.9731203449442
48059,1032.0828329582805
48060,1308.236361490702
48061,1599.7095738718544
48062,1016.3688796311617
48063,664.5642845779657
48064,1036.5333530484315
48065,1077.544213861227
48066,1074.4676897572606
48067,520.4950024485588
48068,153.90174268186092
48070,1307.67214114964
48071,966.6255464628339
48072,861.0400276661187
49001,988.8112564861981
49002,659.0634316989344
49003,751.7140014916658
49004,929.9493974965665
49005,857.2807394187143
49006,384.4904519915581
49007,381.11432399455487
49009,1015.3729347425167
49010,673.1800534642613
49011,679.091553227062
49012,244.6001885831356
49013,218.77671821406057
49014,104.68666857238395
49015,533.3953992001667
49016,1582.4743726105373
49017,1214.0551014975454
49018,213.14005663990974
49019,1222.6385628615542
49020,847.0843052379602
49021,1323.1232265897947
49022,1783.370504047925
49023,1145.523816794157
49024,984.4423028848988
49025,1518.214519459265
49026,1485.087001503549
49027,961.55271025002
49028,1375.0064405976577
49029,205.17392399907112
49030,627.7248732489527
49031,649.0632107661338
49032,302.1964199509812
49033,215.00342297769134
49034,460.77372996105885
49035,1258.6064899955973
49036,413.64062330290164
49037,1451.6165459145313
49039,856.3892851972477
49040,1125.5468737632036
49041,1524.997050821058
49042,680.9462146771863
49043,1049.4705174389949
49044,461.7930234102248
49045,576.2134308230729
49046,899.0268693992268
49047,982.3621869107343
49048,1342.8990255175936
49049,1281.1803897351542
49050,1268.9583554094067
49051,1078.6614557710193
49052,1258.5269848267217
49053,1335.360335447768
49054,1030.966789673856
49055,1065.8413022401778
49056,119.78208392858505
49057,453.5497401058674
49058,1644.8171882927418
49059,1338.749532954382
49060,71.42137774452567
49061,649.1540533520117
49062,597.3832460269332
49063,888.7691503284348
49064,629.8382541686296
49065,1137.3326676898698
49066,762.8889768645167
49067,549.8043827712536
49068,647.5119619389587
49069,778.7424405737194
49070,956.3785370400554
49071,112.70324071859484
50001,340.32133758068085
50002,1339.9738075211644
50003,1842.1777580590133
50005,1215.809377302809
50007,771.295368999573
50008,915.9840126300547
50009,927.4491703025997
50010,815.3278430104256
50011,831.4353266187015
50012,872.6373156402246
50013,0.00012052234855186583
50014,112.1533450782299
50015,1503.6719670295715
50016,504.5871629714966
50017,453.3478813767433
50018,988.9357854655927
50019,894.087375074625
50020,1129.0176753928843
50021,1453.8785659819841
50022,1175.83664894104
50023,139.2379987835884
50024,32.70183331793865
50025,246.93435465917355
50026,1894.3292375304115
50027,1462.7452477436962
50028,1243.1981155500225
50029,630.6116325706244
50030,1262.3197651132941
50031,798.289752997458
50032,565.3315134529108
50033,1737.9504656605834
50034,1044.4269169505312
50035,1218.5740086138248
50037,692.2117247479036
50038,886.6902418056451
50039,1985.983593234671
50040,2025.7618404447285
50041,858.6591200337851
50042,1109.9643643684626
50043,985.0126633215696
50044,1074.463285328849
50045,483.1087917089462
50046,2013.779156781733
50047,3255.7478587958203
50048,2382.552162816337
50049,623.4242056962521
50050,1081.619012951851
50051,661.3928594589233
50052,372.90586709976196
50053,832.7985976338387
50054,1360.7574601108208
50055,261.1544753611088
50057,602.4184230637168
50059,992.099889241159
50060,720.2677262220532
50061,803.4882000777296
50062,435.1782763893159
50063,562.8317235410213
50064,584.0912678985383
50065,524.2187537978101
50066,982.5667452411291
50067,780.1771428367636
50068,376.7136679596224
50069,581.3377223808451
50070,1074.140380822013
50071,1070.131041381508
50072,1153.7408240258392
50073,975.0301757901907
50074,1259.6353858161506
50075,743.0135111138225
50076,1180.0115861852294
50077,1199.1116665303707
50078,1044.018651843071
50079,1007.0290845834869
50080,1474.1331032458484
50081,974.4849134827913
50082,1205.383008517653
50083,716.2531324476004
50084,356.8703146427036
50085,457.6224436013385
50086,129.4812164194882
50087,141.9934326587245
50088,346.7389690876007
50089,1157.8984404732773
50090,753.6604174748063
50091,1050.0309136229075
50092,639.4046916323894
50093,260.312494968697
50094,325.1152259008959
50095,818.09363091661
50096,856.1005579382181
50097,1220.753067124635
50098,753.3603329184135
50099,890.5061337798834
50100,1113.866785491249
50101,1028.7406722543528
50102,974.7885434627533
50103,396.2531946101752
50104,131.85719556361437
50105,1.3645170385961913e-07
50106,103.01964000612497
50107,1.6251248055904055e-05
51001,655.7359971215031
51002,709.413804693942
51003,1222.7533587475243
51004,865.7880678474903
51005,992.7162781335708
51006,1020.1960787177086
51007,1117.2883842936717
51008,508.788301201775
51009,413.9903564453125
51010,1692.7680356224676
51011,1325.450106984115
51012,774.4027036428452
51013,822.1500984728336
51014,1000.5530032028308
51015,1362.8225584102802
51017,833.634072257659
51018,53.71347334181203
51019,123.1647720336914
51020,526.816866517067
51021,169.48092876870385
51022,212.21100974082947
51023,976.9909376400428
51024,202.6437015607953
51025,34.311559983936746
51026,53.025416405738994
51027,1150.3221313038182
51028,244.34766344628545
51029,974.1997139269072
51030,717.6670956611633
51031,912.6012685522437
51032,837.1829995959997
51033,1194.9317860603333
51034,732.5715235559272
51035,1035.0569430751993
51036,1018.1108365486601
51037,948.9265465736389
51038,1085.8135125869553
51040,921.3519161045551
51041,1301.004147708416
51042,1106.8433254659176
51043,332.56072318553925
51044,923.2006364166737
51047,741.1857636347413
51049,524.0565872192383
51050,484.41475385427475
51051,1338.0650377697402
51053,968.0066307779066
51054,771.902980864048
51055,1484.125332260975
51056,155.01551455259323
51057,482.6868036389351
51058,1102.496502533555
51059,607.7385273724794
51060,1599.5156826688694
51061,1084.8999738876723
51062,693.9493519076885
51063,904.189619536704
51064,1296.6455060988665
51065,1021.4440480330959
51066,711.0015069544315
51067,460.8073821514845
51068,785.4880070354902
51070,671.7725508138537
51071,712.3228487968445
51072,904.9727812409401
51073,1251.7140453755856
51074,665.0044773000008
51075,815.1740586813473
51076,742.8829498308284
51077,1040.0336808096706
51078,677.1786655038595
51079,986.5991693600279
51080,601.1885532828068
51081,814.028320771778
51082,716.991415694356
51083,825.705272820675
51084,57.83845835914852
51087,9.205427053850144
52001,1536.98597217626
52003,309.5259891357273
52004,603.8797746261065
52005,417.67131703585477
52007,1241.5144589841366
52008,732.7741780936061
52009,475.52994398931213
52010,919.4556102897589
52011,1472.3268538217687
52012,546.114641726017
52014,1248.8834590172396
52016,1001.4085615332872
52017,822.3382727310968
52018,986.5637556441669
52019,1013.8044141955544
52021,259.3235007653098
52022,2062.8192439869126
52023,340.8100030092754
52025,1740.1685322512317
52026,604.9157963268221
52027,2925.9154485779795
52028,1287.0967886373578
52029,826.4183853283945
52030,1031.8668442666792
52032,828.3437609540325
52034,1129.7388754349658
52035,1341.4676045983501
52036,1133.783021332437
52037,991.9738559126854
52039,1101.5865142328728
52041,483.9481659978628
52042,1568.6962543725967
52043,895.8627363524529
52044,1140.4461928963676
52045,875.7438274919987
52046,831.6631106212735
52047,916.3519974901387
52048,911.7431905584361
52049,629.06069496274
52050,807.2383787632234
52051,521.6561597595407
52052,522.3402680304173
52053,1441.8647207892457
52054,964.012058485547
52056,1156.2803695350885
52057,901.5390242473422
52058,733.6694243741515
52059,1078.1038107616366
52060,762.7130582105394
52061,849.2370284578807
52063,24.07400508597493
52064,839.42155458369
52065,566.6520591016944
52066,1200.1925265061195
52067,696.2334690948724
52068,754.1455187797546
52069,908.8791474065997
52070,739.0046438976593
52071,1023.6980504903491
52072,839.7295455652257
52073,567.1374743833143
52074,542.1889489963651
52075,833.2793046384194
52076,253.1529895568354
52077,256.2175762653351
52078,664.0991073034828
52079,318.7144736067464
52080,266.18652072977216
52081,697.8729181587696
52082,1045.9505828685387
52083,971.1947695165491
52084,1274.5801521605345
52085,936.3874972313643
52086,639.6013684272766
52087,1109.965957214021
52088,974.0915972200714
52089,1105.728894721772
52090,1199.8513827838408
52091,355.13901776306557
52092,1002.0265736061039
52093,1098.9125607013702
52094,548.8544908761978
52095,193.20972863219322
52096,2204.09186527133
52097,1288.9880729541183
52098,776.6781374290586
52101,920.9723021857267
52102,1119.9202125051186
52103,1317.5206396177923
52104,182.26707898238973
52106,35.390368700027466
52109,472.8110316637757
52110,561.2713614702225
52111,731.4753600018271
52113,1044.0776723568595
52114,655.5810846751788
52115,102.41480404883623
52116,939.192820021852
52117,906.4028317072947
52118,64.49467086791992
52121,30.606271386146545
52122,1.904439315199852
52123,11.809949696063995
52124,0.0
52125,0.0
52126,33.99913824162008
53001,1654.7835483981858
53002,578.8155424396584
53003,701.3213021457195
53004,1101.283800450161
53005,865.6517782868468
53006,230.98376548290253
53007,1207.3210135102272
53008,1049.6003937672251
53009,329.99934713286706
53010,321.18230896694695
53011,320.16709089279175
53012,892.8528034687042
53013,1454.39624924694
53014,282.19330661157596
53015,113.19214316643775
53016,1600.2415909469128
53017,869.2304589803758
53018,1186.0160559259105
53019,1003.4445694088936
53020,1227.5117294681972
53021,767.6074423485488
53022,1162.6616438158132
53023,1080.5056195936863
53024,904.232546761632
53025,745.9302930199104
53026,559.7079343572499
53027,2179.400796377292
53028,878.6401180519282
53029,1036.3111403407056
53030,837.1263089481954
53031,959.7851747023835
53032,820.6292883389488
53033,1352.3657765388489
53034,1137.6222373476794
53035,944.7589905634522
53036,849.0162324179579
53037,1082.7420026881377
53038,794.916825133616
53041,849.3495820909235
53042,335.8599114402209
53043,643.8752682842322
53044,1484.1604400444087
53045,969.4731262649381
53046,2736.591451101268
53047,496.94195028864726
53048,1102.39280718314
53049,76.508714947318
53050,1012.7830125391483
53051,595.9150918109567
53052,461.6579610151402
53053,1181.9556356643113
53054,1405.9855821757576
53055,1282.341794131383
53056,1916.7314543369455
53057,1749.399929292428
53058,1306.0991368653922
53059,909.1646651953521
53060,1232.9325749739035
53061,1156.2622879059054
53062,413.127715383428
53063,1138.7439006790519
53064,926.249938668245
53065,1356.2842338934101
53066,956.7439591892033
53067,1641.4305077791214
53068,1367.5134565337462
53069,1773.3184617747856
53070,1412.563917979598
53071,975.9174153506756
53072,1003.7666112663488
53073,1548.4963149565606
53074,989.7128747334339
53075,613.4497089514707
53076,1077.8424960423056
53077,1209.192708588671
53078,1704.0947782143178
53079,724.3346031771641
53080,1022.2156667197688
53081,187.9023977410876
53082,982.653841920197
53083,683.4283819370405
53084,537.3519912362099
53085,584.5370199229931
53086,570.8219263966973
53087,1064.7861799530945
53088,1306.912864604928
53089,0.0
54001,332.5602192133665
54002,1086.7259827936068
54003,1151.0334104597569
54004,1197.0651917460593
54005,494.93258004458266
54006,404.22624599236354
54007,1318.9262198621636
54008,942.7562302530607
54009,952.0321578979492
54010,643.4075764756185
54011,726.3408405124973
54012,1510.9132104858818
54013,805.0471388697624
54014,428.74622085002846
54015,335.44718009233475
54016,135.15527056486857
54017,223.65875470944607
54018,110.43203083608871
54019,879.6035556074321
54020,1195.882960960269
54021,1071.2077462673187
54022,1180.5427844917867
54023,1243.2386929690838
54024,1244.987597167492
54025,1429.413690008246
54026,202.86073329957497
54027,1303.6888542949157
54028,927.6747728692995
54029,824.8231868441145
54030,1814.1807556329134
54031,968.9939578218786
54032,645.6547246300522
54033,1084.305738469772
54034,750.6887398585677
54035,937.7373862862863
54036,1130.953983426094
54037,1408.2606241703033
54038,827.8862716613936
54039,856.1974965910605
54040,853.5596568061437
54041,994.7740830725123
54042,837.7272898195956
54043,1032.511212523396
54044,906.5386486277105
54045,1134.015900867765
54046,1337.3300578445196
54047,1380.1168778790557
54048,1519.7493195533752
54049,1119.973108112812
54050,1576.0028177840372
54051,1504.5449620223458
54052,1228.434233054621
54053,1260.7625352740288
54054,700.2296937960836
54055,869.6268249319382
54056,599.7247807294459
54057,1062.736347258091
54058,1416.3050003446842
